axis,point,output,cell,golden,mvp,match,abs_diff,rel_diff,note
growth_baseline[year=3],growth_baseline[year=3]=+0.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+0.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+0.0,output_delta[year=3],D14,2.605555,2.605555,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+0.0,output_delta[year=4],E14,3.948181,3.948181,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+0.0,output_delta[year=5],F14,5.320153,5.320153,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_baseline[year=3],D12,63.615152,63.615152,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_baseline[year=4],E12,63.422471,63.422471,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_baseline[year=5],F12,62.728860,62.728860,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_shocked[year=3],D13,66.162247,66.162247,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_shocked[year=4],E13,67.291859,67.291859,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_shocked[year=5],F13,67.949294,67.949294,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_delta[year=3],D14,2.547095,2.547095,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_delta[year=4],E14,3.869388,3.869388,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+1.5,output_delta[year=5],F14,5.220434,5.220434,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_baseline[year=3],D12,62.385873,62.385873,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_baseline[year=4],E12,62.187254,62.187254,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_baseline[year=5],F12,61.487676,61.487676,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_shocked[year=3],D13,64.858557,64.858557,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_shocked[year=4],E13,65.956059,65.956059,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_shocked[year=5],F13,66.580592,66.580592,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_delta[year=4],E14,3.768804,3.768804,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+3.5,output_delta[year=5],F14,5.092916,5.092916,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_baseline[year=3],D12,61.203203,61.203203,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_baseline[year=4],E12,60.998870,60.998870,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_baseline[year=5],F12,60.293551,60.293551,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_shocked[year=3],D13,63.605252,63.605252,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_shocked[year=4],E13,64.671884,64.671884,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_shocked[year=5],F13,65.264787,65.264787,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_delta[year=3],D14,2.402049,2.402049,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_delta[year=4],E14,3.673013,3.673013,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+5.5,output_delta[year=5],F14,4.971236,4.971236,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_baseline[year=3],D12,60.345214,60.345214,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_baseline[year=4],E12,60.136737,60.136737,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_baseline[year=5],F12,59.427252,59.427252,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_shocked[year=3],D13,62.696605,62.696605,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_shocked[year=4],E13,63.740857,63.740857,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_shocked[year=5],F13,64.310829,64.310829,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_delta[year=3],D14,2.351391,2.351391,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_delta[year=4],E14,3.604120,3.604120,True,0.000e+00,0.000e+00,
growth_baseline[year=3],growth_baseline[year=3]=+7.0,output_delta[year=5],F14,4.883576,4.883576,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_baseline[year=3],D12,59.986417,59.986417,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_baseline[year=4],E12,59.776206,59.776206,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_baseline[year=5],F12,59.064980,59.064980,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_shocked[year=3],D13,62.363997,62.363997,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_shocked[year=4],E13,63.400057,63.400057,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_shocked[year=5],F13,63.961634,63.961634,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_delta[year=3],D14,2.377581,2.377581,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_delta[year=4],E14,3.623850,3.623850,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+0.0,output_delta[year=5],F14,4.896654,4.896654,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_baseline[year=3],D12,61.186145,61.186145,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_baseline[year=4],E12,60.981730,60.981730,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_baseline[year=5],F12,60.276328,60.276328,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_shocked[year=3],D13,63.611277,63.611277,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_shocked[year=4],E13,64.678058,64.678058,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_shocked[year=5],F13,65.271113,65.271113,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_delta[year=3],D14,2.425132,2.425132,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_delta[year=4],E14,3.696327,3.696327,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+2.0,output_delta[year=5],F14,4.994785,4.994785,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_baseline[year=3],D12,62.385873,62.385873,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_baseline[year=4],E12,62.187254,62.187254,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_baseline[year=5],F12,61.487676,61.487676,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_shocked[year=3],D13,64.858557,64.858557,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_shocked[year=4],E13,65.956059,65.956059,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_shocked[year=5],F13,66.580592,66.580592,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_delta[year=4],E14,3.768804,3.768804,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+4.0,output_delta[year=5],F14,5.092916,5.092916,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_baseline[year=3],D12,63.585602,63.585602,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_baseline[year=4],E12,63.392779,63.392779,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_baseline[year=5],F12,62.699024,62.699024,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_shocked[year=3],D13,66.105837,66.105837,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_shocked[year=4],E13,67.234060,67.234060,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_shocked[year=5],F13,67.890071,67.890071,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_delta[year=3],D14,2.520236,2.520236,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_delta[year=4],E14,3.841281,3.841281,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+6.0,output_delta[year=5],F14,5.191047,5.191047,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_baseline[year=3],D12,64.785330,64.785330,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_baseline[year=4],E12,64.598303,64.598303,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_baseline[year=5],F12,63.910372,63.910372,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_shocked[year=3],D13,67.353117,67.353117,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_shocked[year=4],E13,68.512061,68.512061,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_shocked[year=5],F13,69.199550,69.199550,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_delta[year=3],D14,2.567787,2.567787,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_delta[year=4],E14,3.913758,3.913758,True,0.000e+00,0.000e+00,
interest_baseline[year=3],interest_baseline[year=3]=+8.0,output_delta[year=5],F14,5.289178,5.289178,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_baseline[year=3],D12,65.385873,65.385873,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_baseline[year=4],E12,65.201747,65.201747,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_baseline[year=5],F12,64.516731,64.516731,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_shocked[year=3],D13,67.858557,67.858557,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_shocked[year=4],E13,69.029950,69.029950,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_shocked[year=5],F13,69.730195,69.730195,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_delta[year=4],E14,3.828203,3.828203,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-3.0,output_delta[year=5],F14,5.213464,5.213464,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_baseline[year=3],D12,63.885873,63.885873,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_baseline[year=4],E12,63.694501,63.694501,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_baseline[year=5],F12,63.002204,63.002204,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_shocked[year=3],D13,66.358557,66.358557,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_shocked[year=4],E13,67.493005,67.493005,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_shocked[year=5],F13,68.155394,68.155394,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_delta[year=4],E14,3.798504,3.798504,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=-1.5,output_delta[year=5],F14,5.153190,5.153190,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_baseline[year=3],D12,62.385873,62.385873,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_baseline[year=4],E12,62.187254,62.187254,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_baseline[year=5],F12,61.487676,61.487676,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_shocked[year=3],D13,64.858557,64.858557,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_shocked[year=4],E13,65.956059,65.956059,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_shocked[year=5],F13,66.580592,66.580592,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_delta[year=4],E14,3.768804,3.768804,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+0.0,output_delta[year=5],F14,5.092916,5.092916,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_baseline[year=2],C12,62.085941,62.085941,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_baseline[year=3],D12,60.885873,60.885873,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_baseline[year=4],E12,60.680008,60.680008,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_baseline[year=5],F12,59.973148,59.973148,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_shocked[year=1],B13,61.289855,61.289855,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_shocked[year=2],C13,63.299457,63.299457,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_shocked[year=3],D13,63.358557,63.358557,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_shocked[year=4],E13,64.419113,64.419113,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_shocked[year=5],F13,65.005791,65.005791,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_delta[year=1],B14,0.000000,0.000000,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_delta[year=2],C14,1.213516,1.213516,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_delta[year=3],D14,2.472684,2.472684,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_delta[year=4],E14,3.739105,3.739105,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+1.5,output_delta[year=5],F14,5.032642,5.032642,True,0.000e+00,0.000e+00,
primary_balance_baseline[year=3],primary_balance_baseline[year=3]=+3.0,output_baseline[year=1],B12,61.289855,61.289855,True,0.000e+00,0.000e+00,
