scenario_id,cell_address,cell_label,excel_value,mvp_value,abs_diff,rel_diff,passed,matched_error,flagged_matched_error
single_axis:growth[year=3]=+0.0,Outputs!E12,output_baseline[year=4],64.38130834906943,64.38130834906943,0.0,0.0,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!F12,output_baseline[year=5],63.692329162349964,63.692329162349964,0.0,0.0,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!D13,output_shocked[year=3],64.5693789820066,64.56937898200658,1.4210854715202004e-14,2.200865942842986e-16,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!E13,output_shocked[year=4],64.38130834906943,64.38130834906941,1.4210854715202004e-14,2.2072951108964857e-16,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!F13,output_shocked[year=5],63.692329162349964,63.69232916234995,1.4210854715202004e-14,2.2311720896528894e-16,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!D14,output_delta[year=3],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!E14,output_delta[year=4],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+0.0,Outputs!F14,output_delta[year=5],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!D12,output_baseline[year=3],63.615151706410444,63.615151706410444,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!E12,output_baseline[year=4],63.42247127987137,63.42247127987137,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!F12,output_baseline[year=5],62.72886003001568,62.72886003001568,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!D13,output_shocked[year=3],63.615151706410444,63.61515170641043,1.4210854715202004e-14,2.2338789319856306e-16,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!E13,output_shocked[year=4],63.42247127987137,63.42247127987135,1.4210854715202004e-14,2.2406655603961236e-16,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!F13,output_shocked[year=5],62.72886003001568,62.72886003001567,1.4210854715202004e-14,2.2654412511883886e-16,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!E14,output_delta[year=4],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+1.5,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!F12,output_baseline[year=5],61.487675962596306,61.487675962596306,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!F13,output_shocked[year=5],61.487675962596306,61.487675962596285,2.1316282072803006e-14,3.4667568320145904e-16,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=3]=+3.5,Outputs!F14,output_delta[year=5],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!D12,output_baseline[year=3],61.203202826546544,61.203202826546544,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!E12,output_baseline[year=4],60.9988704730516,60.9988704730516,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!F12,output_baseline[year=5],60.29355100673785,60.29355100673785,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!D13,output_shocked[year=3],61.203202826546544,61.20320282654653,1.4210854715202004e-14,2.32191356969935e-16,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!E13,output_shocked[year=4],60.9988704730516,60.99887047305158,2.1316282072803006e-14,3.4945371787204195e-16,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!F13,output_shocked[year=5],60.29355100673785,60.29355100673783,2.1316282072803006e-14,3.535416593794732e-16,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!E14,output_delta[year=4],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+5.5,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!D12,output_baseline[year=3],60.34521400187532,60.34521400187532,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!E12,output_baseline[year=4],60.13673677483124,60.13673677483124,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!F12,output_baseline[year=5],59.42725241142464,59.42725241142464,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!D13,output_shocked[year=3],60.34521400187532,60.345214001875306,1.4210854715202004e-14,2.3549265588419955e-16,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!E13,output_shocked[year=4],60.13673677483124,60.13673677483123,1.4210854715202004e-14,2.363090429800243e-16,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!F13,output_shocked[year=5],59.42725241142464,59.427252411424625,1.4210854715202004e-14,2.3913026664631776e-16,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!D14,output_delta[year=3],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!E14,output_delta[year=4],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=3]=+7.0,Outputs!F14,output_delta[year=5],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!F12,output_baseline[year=5],63.674744621287175,63.674744621287175,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!F13,output_shocked[year=5],63.674744621287175,63.67474462128715,2.842170943040401e-14,4.46357650893543e-16,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+0.0,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!F12,output_baseline[year=5],62.718960218016925,62.718960218016925,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!F13,output_shocked[year=5],62.718960218016925,62.718960218016896,2.842170943040401e-14,4.531597675026421e-16,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+1.5,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!F12,output_baseline[year=5],61.487675962596306,61.487675962596306,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!F13,output_shocked[year=5],61.487675962596306,61.487675962596285,2.1316282072803006e-14,3.4667568320145904e-16,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+3.5,Outputs!F14,output_delta[year=5],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!F12,output_baseline[year=5],60.303075470414385,60.303075470414385,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!F13,output_shocked[year=5],60.303075470414385,60.30307547041436,2.1316282072803006e-14,3.534858198610633e-16,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+5.5,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!F12,output_baseline[year=5],59.44368656195063,59.44368656195063,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!F13,output_shocked[year=5],59.44368656195063,59.4436865619506,2.842170943040401e-14,4.781283105781748e-16,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:growth[year=5]=+7.0,Outputs!F14,output_delta[year=5],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!B12,output_baseline[year=1],58.971014492753625,58.971014492753625,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!C12,output_baseline[year=2],59.75589862073795,59.75589862073795,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!D12,output_baseline[year=3],60.04457445948548,60.04457445948548,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!E12,output_baseline[year=4],59.83464486750233,59.83464486750233,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!F12,output_baseline[year=5],59.1237011229009,59.1237011229009,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!B13,output_shocked[year=1],58.971014492753625,58.971014492753625,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!C13,output_shocked[year=2],59.75589862073795,59.75589862073795,0.0,0.0,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!D13,output_shocked[year=3],60.04457445948548,60.044574459485474,7.105427357601002e-15,1.1833587666434914e-16,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!E13,output_shocked[year=4],59.83464486750233,59.83464486750232,7.105427357601002e-15,1.1875105757434076e-16,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!F13,output_shocked[year=5],59.1237011229009,59.12370112290088,1.4210854715202004e-14,2.403580027180942e-16,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!B14,output_delta[year=1],0.0,0.0,0.0,inf,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!C14,output_delta[year=2],0.0,-7.105427357601002e-15,7.105427357601002e-15,inf,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!D14,output_delta[year=3],0.0,-7.105427357601002e-15,7.105427357601002e-15,inf,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!E14,output_delta[year=4],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:interest[year=1]=+0.0,Outputs!F14,output_delta[year=5],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!B12,output_baseline[year=1],60.1304347826087,60.1304347826087,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!C12,output_baseline[year=2],60.920919974795225,60.920919974795225,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!D12,output_baseline[year=3],61.21522393602613,61.21522393602613,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!E12,output_baseline[year=4],61.010949655523845,61.010949655523845,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!F12,output_baseline[year=5],60.305688542748605,60.305688542748605,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!B13,output_shocked[year=1],60.1304347826087,60.1304347826087,0.0,0.0,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!C13,output_shocked[year=2],60.920919974795225,60.92091997479522,7.105427357601002e-15,1.166336188051777e-16,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!D13,output_shocked[year=3],61.21522393602613,61.21522393602611,1.4210854715202004e-14,2.321457605064594e-16,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!E13,output_shocked[year=4],61.010949655523845,61.010949655523824,2.1316282072803006e-14,3.493845316809138e-16,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!F13,output_shocked[year=5],60.305688542748605,60.30568854274858,2.842170943040401e-14,4.712940042174769e-16,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!B14,output_delta[year=1],0.0,-7.105427357601002e-15,7.105427357601002e-15,inf,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!C14,output_delta[year=2],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!E14,output_delta[year=4],0.0,-2.842170943040401e-14,2.842170943040401e-14,inf,True,False,False
single_axis:interest[year=1]=+2.0,Outputs!F14,output_delta[year=5],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!B12,output_baseline[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!C12,output_baseline[year=2],62.0859413288525,62.0859413288525,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!D12,output_baseline[year=3],62.38587341256677,62.38587341256677,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!E12,output_baseline[year=4],62.18725444354536,62.18725444354536,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!F12,output_baseline[year=5],61.487675962596306,61.487675962596306,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!B13,output_shocked[year=1],61.28985507246378,61.28985507246378,0.0,0.0,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!C13,output_shocked[year=2],62.0859413288525,62.08594132885249,7.105427357601002e-15,1.1444502902783528e-16,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!D13,output_shocked[year=3],62.38587341256677,62.38587341256675,1.4210854715202004e-14,2.2778962508424903e-16,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!E13,output_shocked[year=4],62.18725444354536,62.187254443545335,2.842170943040401e-14,4.570343181206964e-16,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!F13,output_shocked[year=5],61.487675962596306,61.487675962596285,2.1316282072803006e-14,3.4667568320145904e-16,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!B14,output_delta[year=1],0.0,-1.4210854715202004e-14,1.4210854715202004e-14,inf,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!C14,output_delta[year=2],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!D14,output_delta[year=3],0.0,-2.1316282072803006e-14,2.1316282072803006e-14,inf,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!E14,output_delta[year=4],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:interest[year=1]=+4.0,Outputs!F14,output_delta[year=5],0.0,-3.552713678800501e-14,3.552713678800501e-14,inf,True,False,False
single_axis:interest[year=1]=+6.0,Outputs!B12,output_baseline[year=1],62.44927536231884,62.44927536231884,0.0,0.0,True,False,False
